164,320,640,347
427,359,492,379
427,110,624,139
772,122,887,148
624,359,723,377
427,246,772,274
887,139,1018,168
295,391,591,412
131,386,213,413
164,293,772,323
197,226,361,264
197,86,361,104
838,360,1018,378
82,349,131,368
427,52,690,75
624,392,788,414
213,28,345,45
870,171,1018,195
164,349,377,368
410,374,838,393
213,61,328,76
98,166,542,214
230,46,328,59
410,139,706,160
920,397,1018,413
98,116,394,166
410,76,772,100
410,270,772,296
755,190,870,210
410,207,755,228
410,28,706,50
