310,137,571,163
497,284,584,305
708,260,733,295
49,63,74,79
634,165,733,184
298,206,609,228
708,222,733,260
634,128,733,146
149,265,261,285
634,90,758,108
310,105,559,133
634,52,770,72
124,143,273,164
136,279,273,296
124,197,261,214
733,220,758,237
124,71,261,89
49,105,74,128
410,170,497,195
335,79,422,98
124,106,223,122
149,245,261,266
298,228,609,246
124,54,261,72
310,250,372,270
124,180,273,197
621,106,733,129
310,269,410,289
124,90,236,109
385,53,522,74
124,166,273,186
621,74,770,90
124,215,174,231
621,182,733,200
621,145,733,164
