210,286,379,300
473,258,589,273
210,256,315,276
547,230,568,244
147,192,189,241
94,210,147,242
515,41,568,71
210,65,336,81
242,38,410,54
473,65,568,95
621,233,652,246
105,87,189,156
136,6,157,28
473,214,547,244
0,5,126,157
263,184,357,251
494,117,568,147
473,138,579,176
473,189,568,222
0,155,84,187
357,216,389,247
473,94,568,126
473,287,547,300
473,169,568,197
210,22,442,38
210,7,442,24
136,60,168,91
94,136,178,205
357,257,442,280
463,13,515,69
200,150,421,171
200,75,421,125
463,270,621,287
200,127,431,150
