362,236,402,261
86,133,346,155
165,26,346,39
15,90,134,105
15,76,157,91
15,160,149,173
15,211,94,222
15,201,110,212
15,115,354,135
236,254,307,263
15,173,149,185
378,165,394,190
15,190,86,202
15,149,141,162
15,246,94,256
15,34,149,46
15,63,149,73
15,23,94,35
15,235,102,246
339,159,362,196
15,50,149,62
15,133,86,144
165,73,346,112
220,163,283,187
15,223,205,237
315,214,346,248
15,104,157,115
157,246,205,260
378,87,394,112
165,50,339,66
157,199,283,211
228,235,307,257
157,211,283,223
