311,520,428,549
311,359,389,373
311,136,408,163
408,319,486,338
116,544,155,602
253,668,330,685
389,698,447,712
233,461,292,481
194,387,369,401
428,202,486,221
389,663,525,676
194,648,506,666
389,329,428,340
525,10,681,25
525,35,661,52
408,676,506,691
194,365,389,390
194,228,330,249
194,338,389,354
194,275,486,292
194,77,525,94
58,465,155,561
194,307,408,333
194,589,525,604
233,161,486,190
233,493,486,519
253,690,311,705
194,715,506,728
58,453,136,468
525,24,661,38
311,108,389,128
389,434,525,453
545,55,622,67
194,355,311,370
311,557,408,576
